rep_a,rep_b,scenario_a,scenario_b,same_scenario,cosine_similarity
E_attack_single_rule_rep1_1779912878,redis_redis_flushdb_rep5_1779937535032377625,OvS-Single,Redis-FLUSHDB,False,0.8242388670831491
E_attack_single_rule_rep1_1779912878,redis_redis_flushdb_rep6_1779937535035353012,OvS-Single,Redis-FLUSHDB,False,0.8215427989101273
E_attack_single_rule_rep1_1779912878,redis_redis_flushdb_rep7_1779937535038041434,OvS-Single,Redis-FLUSHDB,False,0.8252772413979967
E_attack_single_rule_rep1_1779912878,redis_redis_flushdb_rep8_1779937535041821051,OvS-Single,Redis-FLUSHDB,False,0.8272223335000397
E_attack_single_rule_rep1_1779912878,redis_redis_flushdb_rep9_1779937535045547670,OvS-Single,Redis-FLUSHDB,False,0.8303438698531722
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep10_1779936540760324303,OvS-Single,Dockerd-Inspect,False,0.47198877347096074
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep1_1779899039,OvS-Single,Dockerd-Inspect,False,0.26951583107219634
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep1_1779936540739274531,OvS-Single,Dockerd-Inspect,False,0.5311293733333349
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep1_1779941548606162478,OvS-Single,Dockerd-Inspect,False,0.10137031612046771
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep1_1779941945262110404,OvS-Single,Dockerd-Inspect,False,0.33793553167526424
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep2_1779899406,OvS-Single,Dockerd-Inspect,False,0.12528669357820169
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep3_1779899769,OvS-Single,Dockerd-Inspect,False,0.12289549797457561
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep3_1779936540743688681,OvS-Single,Dockerd-Inspect,False,0.2912696398823892
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep3_1779941945266593480,OvS-Single,Dockerd-Inspect,False,0.22715189150721748
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep4_1779936540746004407,OvS-Single,Dockerd-Inspect,False,0.0
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep6_1779936540750764127,OvS-Single,Dockerd-Inspect,False,0.47545488507178885
E_attack_single_rule_rep1_1779912878,dockerd_docker_inspect_rep8_1779936540755557821,OvS-Single,Dockerd-Inspect,False,0.0
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep1_1779882077,OvS-Single,Dockerd-Run1,False,0.21155969002794237
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep1_1779883168,OvS-Single,Dockerd-Run1,False,0.24733089591967644
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep1_1779900141,OvS-Single,Dockerd-Run1,False,0.289487086264427
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep1_1779936540739585297,OvS-Single,Dockerd-Run1,False,0.4556758842340668
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep2_1779900508,OvS-Single,Dockerd-Run1,False,0.27986675758345636
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep3_1779900871,OvS-Single,Dockerd-Run1,False,0.291439368965021
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep4_1779936540746264026,OvS-Single,Dockerd-Run1,False,0.4123151008572033
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep5_1779936540748313595,OvS-Single,Dockerd-Run1,False,0.4029464215655393
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep7_1779936540752361351,OvS-Single,Dockerd-Run1,False,0.48003658504929525
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_1_rep8_1779936540754921548,OvS-Single,Dockerd-Run1,False,0.39205497778486476
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_10_rep1_1779881971,OvS-Single,Dockerd-Run10,False,0.25238969690618057
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_10_rep1_1779886323,OvS-Single,Dockerd-Run10,False,0.28526612916880423
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_10_rep1_1779901239,OvS-Single,Dockerd-Run10,False,0.27132307736499955
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_10_rep2_1779886690,OvS-Single,Dockerd-Run10,False,0.30134008748617397
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_10_rep2_1779901606,OvS-Single,Dockerd-Run10,False,0.273891109676628
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_10_rep3_1779887057,OvS-Single,Dockerd-Run10,False,0.32274323377124703
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_10_rep3_1779901969,OvS-Single,Dockerd-Run10,False,0.26980046351353804
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_50_rep1_1779882524,OvS-Single,Dockerd-Run50,False,0.3543800235035355
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_50_rep1_1779887423,OvS-Single,Dockerd-Run50,False,0.35638016529996525
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_50_rep1_1779902337,OvS-Single,Dockerd-Run50,False,0.3584027023502001
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_50_rep2_1779887788,OvS-Single,Dockerd-Run50,False,0.28808120419799
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_50_rep2_1779902704,OvS-Single,Dockerd-Run50,False,0.31027871212834024
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_50_rep3_1779888155,OvS-Single,Dockerd-Run50,False,0.28257922511551165
E_attack_single_rule_rep1_1779912878,dockerd_docker_run_50_rep3_1779903070,OvS-Single,Dockerd-Run50,False,0.2960524168173416
E_attack_single_rule_rep1_1779913899,E_attack_single_rule_rep1_1779914908,OvS-Single,OvS-Single,True,0.9137888546471478
E_attack_single_rule_rep1_1779913899,E_attack_single_rule_rep1_1779915921,OvS-Single,OvS-Single,True,0.9376415807303979
E_attack_single_rule_rep1_1779913899,E_attack_single_rule_rep1_1779916997,OvS-Single,OvS-Single,True,0.8656483729827145
E_attack_single_rule_rep1_1779913899,E_attack_single_rule_rep1_1779917987,OvS-Single,OvS-Single,True,0.8642440079845215
E_attack_single_rule_rep1_1779913899,E_attack_single_rule_rep2_1779780861,OvS-Single,OvS-Single,True,0.8190955319685443
E_attack_single_rule_rep1_1779913899,E_attack_single_rule_rep3_1779781893,OvS-Single,OvS-Single,True,0.7869749881118075
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep1_1779782895,OvS-Single,OvS-Burst,False,0.8370138159755165
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep1_1779919045,OvS-Single,OvS-Burst,False,0.9452793829927875
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep1_1779920089,OvS-Single,OvS-Burst,False,0.9252345170739853
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep1_1779921141,OvS-Single,OvS-Burst,False,0.9173002951711886
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep1_1779922178,OvS-Single,OvS-Burst,False,0.9108873222169195
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep1_1779923207,OvS-Single,OvS-Burst,False,0.2293575963159943
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep1_1779924218,OvS-Single,OvS-Burst,False,0.0
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep1_1779925262,OvS-Single,OvS-Burst,False,0.8572020835038531
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep2_1779783887,OvS-Single,OvS-Burst,False,0.8414137875149614
E_attack_single_rule_rep1_1779913899,F_attack_burst_rep3_1779784878,OvS-Single,OvS-Burst,False,0.8193880632575324
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep10_1779937535048373349,OvS-Single,Redis-SET,False,0.2293575963159943
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep1_1779847129,OvS-Single,Redis-SET,False,0.0
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep1_1779847238,OvS-Single,Redis-SET,False,0.22935759631599426
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep1_1779847365,OvS-Single,Redis-SET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep1_1779894884,OvS-Single,Redis-SET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep1_1779937535021839132,OvS-Single,Redis-SET,False,0.23250145250109394
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep2_1779847728,OvS-Single,Redis-SET,False,0.3233454998621546
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep2_1779937535023874835,OvS-Single,Redis-SET,False,0.2293575963159943
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep3_1779848090,OvS-Single,Redis-SET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep3_1779937535026376368,OvS-Single,Redis-SET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep4_1779937535028606931,OvS-Single,Redis-SET,False,0.25451890002128136
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep5_1779937535030978131,OvS-Single,Redis-SET,False,0.2293575963159943
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep6_1779937535033277601,OvS-Single,Redis-SET,False,0.22935759631599426
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep7_1779937535036337840,OvS-Single,Redis-SET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep8_1779937535039511089,OvS-Single,Redis-SET,False,0.2293575963159943
E_attack_single_rule_rep1_1779913899,redis_redis_set_1_rep9_1779937535042912308,OvS-Single,Redis-SET,False,0.24042392937467777
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep10_1779937535051409967,OvS-Single,Redis-MSET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep1_1779848453,OvS-Single,Redis-MSET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep1_1779937535021412924,OvS-Single,Redis-MSET,False,0.23497161856845508
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep2_1779848815,OvS-Single,Redis-MSET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep2_1779937535024110281,OvS-Single,Redis-MSET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep3_1779849178,OvS-Single,Redis-MSET,False,0.24328931169599635
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep3_1779937535026506442,OvS-Single,Redis-MSET,False,0.23607250572146818
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep4_1779937535028988473,OvS-Single,Redis-MSET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep5_1779937535031254469,OvS-Single,Redis-MSET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep6_1779937535034208459,OvS-Single,Redis-MSET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep7_1779937535037584378,OvS-Single,Redis-MSET,False,0.22935759631599428
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep8_1779937535040550172,OvS-Single,Redis-MSET,False,0.24045968073854299
E_attack_single_rule_rep1_1779913899,redis_redis_mset_100_rep9_1779937535044405017,OvS-Single,Redis-MSET,False,0.23557856733693552
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep10_1779937535059582801,OvS-Single,Redis-FLUSHDB,False,0.9336144663784678
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep1_1779849541,OvS-Single,Redis-FLUSHDB,False,0.8319996141919451
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep1_1779937535022129437,OvS-Single,Redis-FLUSHDB,False,0.9367029604545614
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep2_1779849903,OvS-Single,Redis-FLUSHDB,False,0.9357696218832513
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep2_1779937535024217418,OvS-Single,Redis-FLUSHDB,False,0.937148672309381
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep3_1779850266,OvS-Single,Redis-FLUSHDB,False,0.8396398058422693
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep3_1779937535026803393,OvS-Single,Redis-FLUSHDB,False,0.9407954955599658
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep4_1779937535029575739,OvS-Single,Redis-FLUSHDB,False,0.9411475504172442
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep5_1779937535032377625,OvS-Single,Redis-FLUSHDB,False,0.9347315309465781
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep6_1779937535035353012,OvS-Single,Redis-FLUSHDB,False,0.9362936643106196
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep7_1779937535038041434,OvS-Single,Redis-FLUSHDB,False,0.9392104692230094
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep8_1779937535041821051,OvS-Single,Redis-FLUSHDB,False,0.937239720429416
E_attack_single_rule_rep1_1779913899,redis_redis_flushdb_rep9_1779937535045547670,OvS-Single,Redis-FLUSHDB,False,0.9394502236087227
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep10_1779936540760324303,OvS-Single,Dockerd-Inspect,False,0.4676467900334567
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep1_1779899039,OvS-Single,Dockerd-Inspect,False,0.3337600478205831
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep1_1779936540739274531,OvS-Single,Dockerd-Inspect,False,0.600034404133733
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep1_1779941548606162478,OvS-Single,Dockerd-Inspect,False,0.14489575132342203
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep1_1779941945262110404,OvS-Single,Dockerd-Inspect,False,0.4372368254828332
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep2_1779899406,OvS-Single,Dockerd-Inspect,False,0.15369625216730637
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep3_1779899769,OvS-Single,Dockerd-Inspect,False,0.31746854052477835
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep3_1779936540743688681,OvS-Single,Dockerd-Inspect,False,0.18225977883101166
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep3_1779941945266593480,OvS-Single,Dockerd-Inspect,False,0.2590941187687188
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep4_1779936540746004407,OvS-Single,Dockerd-Inspect,False,0.0
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep6_1779936540750764127,OvS-Single,Dockerd-Inspect,False,0.4888318135708555
E_attack_single_rule_rep1_1779913899,dockerd_docker_inspect_rep8_1779936540755557821,OvS-Single,Dockerd-Inspect,False,0.0
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep1_1779882077,OvS-Single,Dockerd-Run1,False,0.3056370216578051
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep1_1779883168,OvS-Single,Dockerd-Run1,False,0.337507470553162
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep1_1779900141,OvS-Single,Dockerd-Run1,False,0.11655889496643544
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep1_1779936540739585297,OvS-Single,Dockerd-Run1,False,0.20290823450295067
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep2_1779900508,OvS-Single,Dockerd-Run1,False,0.11479675176543234
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep3_1779900871,OvS-Single,Dockerd-Run1,False,0.11922986796191082
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep4_1779936540746264026,OvS-Single,Dockerd-Run1,False,0.25339763782195096
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep5_1779936540748313595,OvS-Single,Dockerd-Run1,False,0.2104631195427372
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep7_1779936540752361351,OvS-Single,Dockerd-Run1,False,0.23248848434068387
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_1_rep8_1779936540754921548,OvS-Single,Dockerd-Run1,False,0.20627436165519586
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_10_rep1_1779881971,OvS-Single,Dockerd-Run10,False,0.25977473822613845
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_10_rep1_1779886323,OvS-Single,Dockerd-Run10,False,0.1114380094643484
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_10_rep1_1779901239,OvS-Single,Dockerd-Run10,False,0.08435329552454743
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_10_rep2_1779886690,OvS-Single,Dockerd-Run10,False,0.1510332971109122
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_10_rep2_1779901606,OvS-Single,Dockerd-Run10,False,0.09391773248887966
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_10_rep3_1779887057,OvS-Single,Dockerd-Run10,False,0.2617230341063014
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_10_rep3_1779901969,OvS-Single,Dockerd-Run10,False,0.08375496650043603
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_50_rep1_1779882524,OvS-Single,Dockerd-Run50,False,0.24560321938162086
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_50_rep1_1779887423,OvS-Single,Dockerd-Run50,False,0.21982312603894094
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_50_rep1_1779902337,OvS-Single,Dockerd-Run50,False,0.205492585942028
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_50_rep2_1779887788,OvS-Single,Dockerd-Run50,False,0.19152649936679458
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_50_rep2_1779902704,OvS-Single,Dockerd-Run50,False,0.18089226108720916
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_50_rep3_1779888155,OvS-Single,Dockerd-Run50,False,0.24669098756729518
E_attack_single_rule_rep1_1779913899,dockerd_docker_run_50_rep3_1779903070,OvS-Single,Dockerd-Run50,False,0.24230604530304814
E_attack_single_rule_rep1_1779914908,E_attack_single_rule_rep1_1779915921,OvS-Single,OvS-Single,True,0.9651765154811225
E_attack_single_rule_rep1_1779914908,E_attack_single_rule_rep1_1779916997,OvS-Single,OvS-Single,True,0.8877160048257794
E_attack_single_rule_rep1_1779914908,E_attack_single_rule_rep1_1779917987,OvS-Single,OvS-Single,True,0.8565137910920537
E_attack_single_rule_rep1_1779914908,E_attack_single_rule_rep2_1779780861,OvS-Single,OvS-Single,True,0.8736578935747094
E_attack_single_rule_rep1_1779914908,E_attack_single_rule_rep3_1779781893,OvS-Single,OvS-Single,True,0.8673137534406197
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep1_1779782895,OvS-Single,OvS-Burst,False,0.9112982219743195
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep1_1779919045,OvS-Single,OvS-Burst,False,0.937676716630129
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep1_1779920089,OvS-Single,OvS-Burst,False,0.9501200038784169
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep1_1779921141,OvS-Single,OvS-Burst,False,0.9635238680310122
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep1_1779922178,OvS-Single,OvS-Burst,False,0.9396899898813933
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep1_1779923207,OvS-Single,OvS-Burst,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep1_1779924218,OvS-Single,OvS-Burst,False,0.0
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep1_1779925262,OvS-Single,OvS-Burst,False,0.8901798051806362
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep2_1779783887,OvS-Single,OvS-Burst,False,0.9017091449281764
E_attack_single_rule_rep1_1779914908,F_attack_burst_rep3_1779784878,OvS-Single,OvS-Burst,False,0.9091656386761093
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep10_1779937535048373349,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep1_1779847129,OvS-Single,Redis-SET,False,0.0
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep1_1779847238,OvS-Single,Redis-SET,False,0.08940046704551446
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep1_1779847365,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep1_1779894884,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep1_1779937535021839132,OvS-Single,Redis-SET,False,0.09645514181812978
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep2_1779847728,OvS-Single,Redis-SET,False,0.16283213390405826
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep2_1779937535023874835,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep3_1779848090,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep3_1779937535026376368,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep4_1779937535028606931,OvS-Single,Redis-SET,False,0.10739510590824208
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep5_1779937535030978131,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep6_1779937535033277601,OvS-Single,Redis-SET,False,0.08940046704551446
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep7_1779937535036337840,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep8_1779937535039511089,OvS-Single,Redis-SET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_set_1_rep9_1779937535042912308,OvS-Single,Redis-SET,False,0.09609076937295652
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep10_1779937535051409967,OvS-Single,Redis-MSET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep1_1779848453,OvS-Single,Redis-MSET,False,0.08940046704551446
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep1_1779937535021412924,OvS-Single,Redis-MSET,False,0.09879555107235648
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep2_1779848815,OvS-Single,Redis-MSET,False,0.08940046704551446
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep2_1779937535024110281,OvS-Single,Redis-MSET,False,0.08940046704551446
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep3_1779849178,OvS-Single,Redis-MSET,False,0.0992719112938903
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep3_1779937535026506442,OvS-Single,Redis-MSET,False,0.09877517312598894
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep4_1779937535028988473,OvS-Single,Redis-MSET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep5_1779937535031254469,OvS-Single,Redis-MSET,False,0.08940046704551446
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep6_1779937535034208459,OvS-Single,Redis-MSET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep7_1779937535037584378,OvS-Single,Redis-MSET,False,0.08940046704551445
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep8_1779937535040550172,OvS-Single,Redis-MSET,False,0.10115820921065445
E_attack_single_rule_rep1_1779914908,redis_redis_mset_100_rep9_1779937535044405017,OvS-Single,Redis-MSET,False,0.09997378958850021
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep10_1779937535059582801,OvS-Single,Redis-FLUSHDB,False,0.9686418352437521
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep1_1779849541,OvS-Single,Redis-FLUSHDB,False,0.7812583248334389
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep1_1779937535022129437,OvS-Single,Redis-FLUSHDB,False,0.9618885643719012
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep2_1779849903,OvS-Single,Redis-FLUSHDB,False,0.9687577868465765
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep2_1779937535024217418,OvS-Single,Redis-FLUSHDB,False,0.9606560794762551
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep3_1779850266,OvS-Single,Redis-FLUSHDB,False,0.7865510208727994
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep3_1779937535026803393,OvS-Single,Redis-FLUSHDB,False,0.9640045839714149
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep4_1779937535029575739,OvS-Single,Redis-FLUSHDB,False,0.9583986829956151
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep5_1779937535032377625,OvS-Single,Redis-FLUSHDB,False,0.9667274182535738
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep6_1779937535035353012,OvS-Single,Redis-FLUSHDB,False,0.967081584951394
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep7_1779937535038041434,OvS-Single,Redis-FLUSHDB,False,0.9582536463764703
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep8_1779937535041821051,OvS-Single,Redis-FLUSHDB,False,0.9591993997050521
E_attack_single_rule_rep1_1779914908,redis_redis_flushdb_rep9_1779937535045547670,OvS-Single,Redis-FLUSHDB,False,0.9649897992982442
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep10_1779936540760324303,OvS-Single,Dockerd-Inspect,False,0.4927862107751236
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep1_1779899039,OvS-Single,Dockerd-Inspect,False,0.3078689106540974
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep1_1779936540739274531,OvS-Single,Dockerd-Inspect,False,0.6485459006278934
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep1_1779941548606162478,OvS-Single,Dockerd-Inspect,False,0.13084977449388935
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep1_1779941945262110404,OvS-Single,Dockerd-Inspect,False,0.43283986262482493
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep2_1779899406,OvS-Single,Dockerd-Inspect,False,0.27165667592803244
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep3_1779899769,OvS-Single,Dockerd-Inspect,False,0.33235620614517075
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep3_1779936540743688681,OvS-Single,Dockerd-Inspect,False,0.22700174739277693
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep3_1779941945266593480,OvS-Single,Dockerd-Inspect,False,0.2508826282273521
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep4_1779936540746004407,OvS-Single,Dockerd-Inspect,False,0.0
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep6_1779936540750764127,OvS-Single,Dockerd-Inspect,False,0.42250339936572395
E_attack_single_rule_rep1_1779914908,dockerd_docker_inspect_rep8_1779936540755557821,OvS-Single,Dockerd-Inspect,False,0.0
E_attack_single_rule_rep1_1779914908,dockerd_docker_run_1_rep1_1779882077,OvS-Single,Dockerd-Run1,False,0.3812209989307083
E_attack_single_rule_rep1_1779914908,dockerd_docker_run_1_rep1_1779883168,OvS-Single,Dockerd-Run1,False,0.24682891158388903
