ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779848252.2433662,34,366,1.2412,6250
1779848252.780435,36,327,1.2067,6852
1779848253.320297,34,326,1.2173,6250
1779848253.8582172,36,327,1.2373,6852
1779848254.3914986,34,327,1.2182,6250
1779848254.9234886,36,327,1.2224,6852
1779848255.4631774,34,332,1.2475,6250
1779848256.0003762,36,327,1.2180,6852
1779848256.543687,34,324,1.2052,6250
1779848257.0819945,36,331,1.2440,6852
1779848257.6071122,34,325,1.1948,6250
1779848258.1409626,36,329,1.2252,6852
1779848258.670936,34,331,1.2747,6250
1779848259.2043657,36,330,1.2279,6852
1779848259.7395256,34,340,1.3377,6250
1779848260.275012,36,329,1.2358,6852
1779848260.81818,34,326,1.2165,6250
1779848261.3622832,36,326,1.2155,6852
1779848261.9025214,34,322,1.2093,6250
1779848262.4454541,36,339,1.3023,6852
1779848262.9828293,34,325,1.2103,6250
1779848263.517957,36,332,1.2343,6852
1779848264.0516179,34,332,1.2631,6250
1779848264.587942,36,328,1.2309,6852
1779848265.1184442,34,409,1.3880,6250
1779848265.6489244,36,470,1.5005,6852
1779848266.183239,34,326,1.2128,6250
1779848266.7183464,36,324,1.2016,6852
1779848267.2569802,34,330,1.2491,6250
1779848267.7824595,36,329,1.2394,6852
1779848268.3227696,34,328,1.2292,6250
1779848268.8587236,36,327,1.2408,6852
1779848269.3846734,34,327,1.2145,6250
1779848269.9223814,36,315,1.1799,6852
1779848270.4636145,35,335,1.2685,6852
1779848270.987557,36,344,1.2890,6852
1779848271.520948,36,335,1.2348,6852
1779848272.0557117,34,329,1.2235,6250
1779848272.587011,36,326,1.2093,6852
1779848273.1254835,66,587,1.9112,6852
1779848273.6626706,37,350,1.2916,6852
1779848274.1996083,34,327,1.2050,6250
1779848274.7366576,36,329,1.2529,6852
1779848275.2669659,34,333,1.2259,6250
1779848275.8030703,36,326,1.2177,6852
1779848276.340525,34,375,1.2702,6250
1779848276.8787556,36,331,1.2228,6852
1779848277.414499,35,330,1.2403,6852
1779848277.9589398,35,330,1.2597,6250
